Event Id,Year,Month,Country,Region,State,City,Attack Type,Target,Nation,Gang Name,Weapon,Weapon Type
1.97E+11,1978,6,Spain,Western Europe,Valencia,Valencia,Facility/Infrastructure Attack,Business,France,Unknown,8,Incendiary
1.97E+11,1978,6,Spain,Western Europe,Biscay,Bilbao,Assassination,Police,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Guatemala,Central America & Caribbean,,San Jose Pinula,Assassination,Religious Figures/Institutions,Guatemala,Unknown,5,Firearms
1.97E+11,1978,6,Spain,Western Europe,Biscay,Bilbao,Bombing/Explosion,Police,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Japan,East Asia,,Ryufukuji,Armed Assault,Food or Water Supply,Japan,Unknown,8,Incendiary
1.97E+11,1978,7,Turkey,Middle East & North Africa,Istanbul,Istanbul,Armed Assault,Educational Institution,Turkey,Unknown,5,Firearms
1.97E+11,1978,7,Turkey,Middle East & North Africa,Sanliurfa,Viransehir,Assassination,Government (General),Turkey,Unknown,5,Firearms
1.97E+11,1978,7,Turkey,Middle East & North Africa,Istanbul,Istanbul,Assassination,Police,Turkey,Unknown,13,Unknown
1.97E+11,1978,7,France,Western Europe,Unknown,Pary-de-Dome,Bombing/Explosion,Telecommunication,France,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,United States,North America,California,San Francisco,Bombing/Explosion,Government (General),United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,France,Western Europe,Pyrenees-Atlantiques,Saint-Jean-de-Luz,Assassination,Terrorists/Non-State Militia,Spain,Argentine Anticommunist Alliance (AAA),5,Firearms
1.97E+11,1978,7,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Government (General),Colombia,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Colombia,South America,Bolivar,Magangue,Hostage Taking (Kidnapping),Business,Colombia,Unknown,13,Unknown
1.97E+11,1978,7,France,Western Europe,Haute-Corse,Casabianda,Bombing/Explosion,Business,France,Corsican National Liberation Front (FLNC),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,France,Western Europe,Haute-Corse,Borgo,Bombing/Explosion,Business,France,Corsican National Liberation Front (FLNC),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,France,Western Europe,Haute-Corse,Castellare di Casinca,Bombing/Explosion,Business,France,Corsican National Liberation Front (FLNC),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,France,Western Europe,Haute-Corse,Corte,Bombing/Explosion,Business,France,Corsican National Liberation Front (FLNC),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Switzerland,Western Europe,Geneva,Geneva,Bombing/Explosion,Utilities,Switzerland,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,United States,North America,Puerto Rico,San Juan,Hostage Taking (Barricade Incident),Government (Diplomatic),Chile,Unknown,5,Firearms
1.97E+11,1978,7,Colombia,South America,Santander,Unknown,Assassination,Government (General),Colombia,Revolutionary Armed Forces of Colombia (FARC),5,Firearms
1.97E+11,1978,7,Colombia,South America,Santander,Unknown,Assassination,Government (General),Colombia,Revolutionary Armed Forces of Colombia (FARC),5,Firearms
1.97E+11,1978,7,Spain,Western Europe,Gipuzcoa,Fuenterrabia,Bombing/Explosion,Government (General),Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,United Kingdom,Western Europe,England,London,Bombing/Explosion,Business,Great Britain,Column 88,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Italy,Western Europe,Piedmont,Turin,Bombing/Explosion,Government (General),Italy,Unknown,5,Firearms
1.97E+11,1978,7,United Kingdom,Western Europe,Northern Ireland,Castlederg,Armed Assault,Police,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1978,7,Colombia,South America,Antioquia,Unknown,Armed Assault,Private Citizens & Property,Colombia,Unknown,5,Firearms
1.97E+11,1978,7,United States,North America,Puerto Rico,San Juan,Armed Assault,Police,United States,Fuerzas Armadas de Liberacion Nacional (FALN),5,Firearms
1.97E+11,1978,7,Italy,Western Europe,Piedmont,Turin,Armed Assault,Business,Italy,Red Brigades,5,Firearms
1.97E+11,1978,7,Italy,Western Europe,Lombardy,Milan,Armed Assault,Business,Italy,Red Brigades,5,Firearms
1.97E+11,1978,7,France,Western Europe,Corse-du-Sud,Figoni,Bombing/Explosion,Utilities,France,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,France,Western Europe,Puy-de-Dome,Clermont-Ferrand,Bombing/Explosion,Military,France,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,France,Western Europe,Moselle,Algrange,Bombing/Explosion,Police,France,Revolutionary Anarchist Armed Terrorist Movement,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Spain,Western Europe,Gipuzcoa,Zarauz,Assassination,Terrorists/Non-State Militia,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,7,Italy,Western Europe,Liguria,Genoa,Armed Assault,Business,Italy,Red Brigades,5,Firearms
1.97E+11,1978,7,Spain,Western Europe,Biscay,Lemorieta,Assassination,Government (General),Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,7,Spain,Western Europe,Las Palmas,Las Palmas de Gran Canaria,Bombing/Explosion,Military,Spain,Canary Islands Independence Movement,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Brazil,South America,Rio de Janeiro,Rio de Janeiro,Hostage Taking (Kidnapping),Unknown,Brazil,Death Squad,13,Unknown
1.97E+11,1978,7,United Kingdom,Western Europe,England,London,Assassination,Government (Diplomatic),Iraq,Palestinians,5,Firearms
1.97E+11,1978,7,Nicaragua,Central America & Caribbean,,Jinotepe,Armed Assault,Military,Nicaragua,Unknown,8,Incendiary
1.97E+11,1978,7,Guatemala,Central America & Caribbean,,Palin,Armed Assault,Government (General),Guatemala,Guerrilla Army of the Poor (EGP),5,Firearms
1.97E+11,1978,7,Guatemala,Central America & Caribbean,,San Rafael La Independencia,Armed Assault,Private Citizens & Property,Guatemala,Guerrilla Army of the Poor (EGP),5,Firearms
1.97E+11,1978,7,Israel,Middle East & North Africa,Southern,Kiryat Gat,Bombing/Explosion,Transportation,Israel,Palestinians,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,United States,North America,New York,New York City,Facility/Infrastructure Attack,Tourists,Soviet Union,Jewish Armed Resistance,8,Incendiary
1.97E+11,1978,7,Nicaragua,Central America & Caribbean,,Managua,Assassination,Government (General),Nicaragua,Sandinista National Liberation Front (FSLN),8,Incendiary
1.97E+11,1978,7,Nicaragua,Central America & Caribbean,,Managua,Assassination,Government (General),Nicaragua,Sandinista National Liberation Front (FSLN),8,Incendiary
1.97E+11,1978,7,Spain,Western Europe,Seville,Herrera,Bombing/Explosion,Transportation,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Colombia,South America,Santander,Callejas,Armed Assault,Private Citizens & Property,Colombia,Unknown,5,Firearms
1.97E+11,1978,7,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,United States,North America,New York,New York City,Bombing/Explosion,Business,United States,Fuerzas Armadas de Liberacion Nacional (FALN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,United States,North America,New York,New York City,Bombing/Explosion,Business,United States,Fuerzas Armadas de Liberacion Nacional (FALN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Italy,Western Europe,Lazio,Rome,Armed Assault,Police,Italy,Prima Linea,5,Firearms
1.97E+11,1978,7,Italy,Western Europe,Piedmont,Turin,Hostage Taking (Barricade Incident),Government (General),Italy,Prima Linea,5,Firearms
1.97E+11,1978,7,Italy,Western Europe,Sardinia,Cagliari,Bombing/Explosion,Business,Italy,Red Brigades,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Italy,Western Europe,Aosta,Aosta,Bombing/Explosion,Journalists & Media,Italy,Red Brigades,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Austria,Western Europe,Vienna,Vienna,Armed Assault,Business,Austria,AFB,5,Firearms
1.97E+11,1978,7,United Kingdom,Western Europe,Northern Ireland,Dungannon,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Japan,East Asia,,Yokohama,Unarmed Assault,Private Citizens & Property,Japan,Revolutionary Workers' Council (Kakurokyo),9,Melee
1.97E+11,1978,7,Italy,Western Europe,Lombardy,Milan,Bombing/Explosion,Business,Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Government (General),Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Italy,Western Europe,Lombardy,Milan,Bombing/Explosion,Business,Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Italy,Western Europe,Lombardy,Milan,Bombing/Explosion,Business,Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Spain,Western Europe,Madrid,Madrid,Assassination,Military,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,7,Nicaragua,Central America & Caribbean,,Managua,Bombing/Explosion,Government (General),Nicaragua,Sandinista National Liberation Front (FSLN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,France,Western Europe,Corse-du-Sud,Bonifacio,Bombing/Explosion,Private Citizens & Property,France,Corsican National Liberation Front (FLNC),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,France,Western Europe,Corse-du-Sud,Bonifacio,Bombing/Explosion,Business,France,Corsican National Liberation Front (FLNC),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,El Salvador,Central America & Caribbean,,San Salvador,Bombing/Explosion,Government (Diplomatic),Guatemala,People's Revolutionary Army (ERP) (El Salvador),6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Mexico,North America,,Taxquena,Armed Assault,Business,Mexico,23rd of September Communist League,5,Firearms
1.97E+11,1978,7,Mexico,North America,,Tlalpan,Armed Assault,Business,Mexico,23rd of September Communist League,5,Firearms
1.97E+11,1978,7,Mexico,North America,,Ciudad Satelite,Armed Assault,Business,Mexico,23rd of September Communist League,5,Firearms
1.97E+11,1978,7,United States,North America,Puerto Rico,San Juan,Facility/Infrastructure Attack,Telecommunication,United States,Revolutionary Commandos of the People (CRP),8,Incendiary
1.97E+11,1978,7,United Kingdom,Western Europe,Northern Ireland,Finaghy,Armed Assault,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1978,7,Italy,Western Europe,Campania,Ischia,Bombing/Explosion,Tourists,Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Italy,Western Europe,Lombardy,Milan,Bombing/Explosion,Police,Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Italy,Western Europe,Campania,Naples,Armed Assault,Business,Italy,Unknown,8,Incendiary
1.97E+11,1978,7,Italy,Western Europe,Tuscany,Prato,Facility/Infrastructure Attack,Religious Figures/Institutions,Italy,Armed Communist Formations,8,Incendiary
1.97E+11,1978,7,Italy,Western Europe,Lombardy,Montano Lucino,Hostage Taking (Barricade Incident),Government (General),Italy,Armed Proletarian Squads,5,Firearms
1.97E+11,1978,7,United Kingdom,Western Europe,England,London,Assassination,Government (Diplomatic),Iraq,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,Argentina,South America,Buenos Aires,La Plata,Armed Assault,Journalists & Media,Argentina,Montoneros (Argentina),5,Firearms
1.97E+11,1978,7,United States,North America,Tennessee,Chattanooga,Armed Assault,Private Citizens & Property,United States,White extremists,5,Firearms
1.97E+11,1978,7,Japan,East Asia,,Tokyo,Facility/Infrastructure Attack,Utilities,Japan,Unknown,8,Incendiary
1.97E+11,1978,7,United Kingdom,Western Europe,England,London,Bombing/Explosion,Journalists & Media,Great Britain,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,7,France,Western Europe,Paris,Paris,Hostage Taking (Barricade Incident),Government (Diplomatic),Iraq,Palestinians,5,Firearms
1.97E+11,1978,8,El Salvador,Central America & Caribbean,,Santa Ana,Assassination,Business,El Salvador,People's Liberation Forces (FPL),5,Firearms
1.97E+11,1978,8,Argentina,South America,Buenos Aires,Buenos Aires,Bombing/Explosion,Military,Argentina,Montoneros (Argentina),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,United States,North America,Puerto Rico,San Juan,Bombing/Explosion,Government (General),United States,Revolutionary Commandos of the People (CRP),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Argentina,South America,Buenos Aires,Buenos Aires,Bombing/Explosion,Business,United States,Montoneros (Argentina),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Business,Colombia,Popular Liberation Army (EPL),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Business,Colombia,Popular Liberation Army (EPL),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Nicaragua,Central America & Caribbean,,Managua,Assassination,Government (General),Nicaragua,Sandinista National Liberation Front (FSLN),5,Firearms
1.97E+11,1978,8,Pakistan,South Asia,Sindh,Karachi,Armed Assault,Government (Diplomatic),Iraq,Palestinians,5,Firearms
1.97E+11,1978,8,United Kingdom,Western Europe,Northern Ireland,Ballymena,Assassination,Police,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1978,8,Colombia,South America,Valle del Cauca,Cartago,Assassination,Business,Spain,Unknown,5,Firearms
1.97E+11,1978,8,France,Western Europe,Paris,Paris,Assassination,Government (Diplomatic),West Bank and Gaza Strip,Abu Nidal Organization (ANO),5,Firearms
1.97E+11,1978,8,Israel,Middle East & North Africa,Tel Aviv,Tel Aviv,Bombing/Explosion,Private Citizens & Property,Israel,Palestinians,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Japan,East Asia,,Tokyo,Facility/Infrastructure Attack,Airports & Aircraft,Japan,Anti-Imperialist Students Council,8,Incendiary
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Government (General),Colombia,Popular Liberation Army (EPL),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Government (General),Colombia,Popular Liberation Army (EPL),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Mexico,North America,,Xalostoc,Armed Assault,Business,United States,23rd of September Communist League,5,Firearms
1.97E+11,1978,8,Pakistan,South Asia,Islamabad Capital Territory,Islamabad,Bombing/Explosion,Terrorists/Non-State Militia,West Bank and Gaza Strip,Abu Nidal Organization (ANO),5,Firearms
1.97E+11,1978,8,Mexico,North America,,Loma Bonita,Hostage Taking (Kidnapping),Business,Mexico,23rd of September Communist League,13,Unknown
1.97E+11,1978,8,Mexico,North America,,Loma Bonita,Unknown,Business,Mexico,23rd of September Communist League,13,Unknown
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Government (General),Colombia,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Business,Colombia,Brigadas Rojas,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Airports & Aircraft,Colombia,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Business,Colombia,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Government (General),Colombia,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Japan,East Asia,,Tokyo,Facility/Infrastructure Attack,Transportation,Japan,Revolutionary Workers' Council (Kakurokyo),8,Incendiary
1.97E+11,1978,8,Italy,Western Europe,Calabria,Catanzaro,Hostage Taking (Kidnapping),Business,Italy,Unknown,13,Unknown
1.97E+11,1978,8,Turkey,Middle East & North Africa,Ankara,Ankara,Armed Assault,Business,Turkey,Unknown,5,Firearms
1.97E+11,1978,8,France,Western Europe,Haute-Corse,Bastia,Bombing/Explosion,Private Citizens & Property,France,Corsican National Liberation Front (FLNC),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,United Kingdom,Western Europe,Northern Ireland,Londonderry,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1978,8,Iran,Middle East & North Africa,Tehran,Tehran,Bombing/Explosion,Business,Iran,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Argentina,South America,Buenos Aires,Buenos Aires,Bombing/Explosion,Business,United States,Montoneros (Argentina),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Lebanon,Middle East & North Africa,Beirut,Beirut,Bombing/Explosion,Violent Political Party,West Bank and Gaza Strip,Ahmad Jibril,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Colombia,South America,Caqueta,El Paujil,Armed Assault,Private Citizens & Property,Colombia,Revolutionary Armed Forces of Colombia (FARC),5,Firearms
1.97E+11,1978,8,Philippines,Southeast Asia,Zamboanga del Sur,Zamboanga City,Armed Assault,Maritime,Philippines,Moro National Liberation Front (MNLF),5,Firearms
1.97E+11,1978,8,Colombia,South America,Santander,Cimitarra,Armed Assault,Business,Colombia,Revolutionary Armed Forces of Colombia (FARC),5,Firearms
1.97E+11,1978,8,United States,North America,New York,New York City,Bombing/Explosion,Transportation,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,United States,North America,New York,New York City,Bombing/Explosion,Government (Diplomatic),International,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Greece,Western Europe,Attica,Athens,Armed Assault,Military,United States,Unknown,8,Incendiary
1.97E+11,1978,8,Israel,Middle East & North Africa,Jerusalem,Jerusalem,Bombing/Explosion,Military,Israel,Palestinians,6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,El Salvador,Central America & Caribbean,,San Salvador,Hostage Taking (Kidnapping),Business,Sweden,People's Liberation Forces (FPL),13,Unknown
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Assassination,Military,Colombia,M-19 (Movement of April 19),5,Firearms
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Hostage Taking (Barricade Incident),Business,Colombia,M-19 (Movement of April 19),5,Firearms
1.97E+11,1978,8,United Kingdom,Western Europe,Northern Ireland,Unknown,Assassination,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Spain,Western Europe,Unknown,Aralar,Bombing/Explosion,Telecommunication,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Armed Assault,Business,Colombia,Unknown,5,Firearms
1.97E+11,1978,8,United States,North America,Illinois,Chicago,Hostage Taking (Barricade Incident),Government (Diplomatic),West Germany (FRG),Croatian Nationalists,5,Firearms
1.97E+11,1978,8,Colombia,South America,Bogota,Bogota,Hostage Taking (Barricade Incident),Government (Diplomatic),International,Popular Liberation Army (EPL),5,Firearms
